model,flores_code,mexa_shared,aar_shared,q_L,r_content,log_tokens,macro_family_g,script_g,fertility,acc_native,acc_trans,acc
bloom-7b1,zho_Hans,0.934,0.003171807534234046,0.11581730369470478,,11.356131798505956,Sino-Tibetan,other,2.5662,0.24587155963302754,0.24666666666666667,0.24626911314984712
bloom-7b1,amh_Ethi,0.0033333333333333335,-0.11020057597005234,0.11581730369470478,,8.5541337799261,Afro-Asiatic,other,7.2607,,0.24,0.24
bloom-7b1,dan_Latn,0.33,-0.041534528916168205,0.11581730369470478,,10.360245901721395,Indo-European,Latn,1.5482,,0.24,0.24
bloom-7b1,hun_Latn,0.029333333333333333,-0.1057835087247779,0.11581730369470478,,10.637669631397417,Uralic,Latn,1.8404,0.2509090909090909,0.2,0.22545454545454546
bloom-7b1,kor_Hang,0.07133333333333333,-0.10710288521961736,0.11581730369470478,,10.393846195528992,other,other,5.3954,0.252,0.24,0.246
bloom-7b1,mkd_Cyrl,0.03666666666666667,-0.059335185946778495,0.11581730369470478,,9.301746425904852,Balto-Slavic,Cyrl,2.2529,,0.25333333333333335,0.25333333333333335
bloom-7b1,ron_Latn,0.37,-0.028393621146310017,0.11581730369470478,,10.598220789235437,Indo-European,Latn,1.6284,,0.23333333333333334,0.23333333333333334
bloom-7b1,som_Latn,0.03666666666666667,-0.23894966158307862,0.11581730369470478,,3.7819706739125523,Afro-Asiatic,Latn,1.6694,,0.20666666666666667,0.20666666666666667
bloom-7b1,tel_Telu,0.7533333333333333,-0.026105285876387607,0.11581730369470478,,9.195061276656201,Dravidian,other,1.2417,0.27007299270072993,0.23333333333333334,0.25170316301703166
bloom-7b1,urd_Arab,0.8633333333333333,0.0017563318410657909,0.11581730369470478,,9.431854501264098,Indo-European,Arab,1.3231,0.18181818181818182,0.24333333333333335,0.21257575757575758
bloom-7b1,zho_Hant,,,,,11.356131798505956,Sino-Tibetan,other,2.5662,,0.24333333333333335,0.24333333333333335
bloom-7b1,ben_Beng,0.9206666666666666,0.011250614478957364,0.11581730369470478,,9.981044874347496,Indo-European,other,1.2106,0.21532846715328466,0.23333333333333334,0.22433090024330898
bloom-7b1,deu_Latn,0.6533333333333333,-0.04318480885665508,0.11581730369470478,,11.552705133249123,Indo-European,Latn,1.4099,0.2158273381294964,0.20333333333333334,0.20958033573141488
bloom-7b1,hye_Armn,0.004666666666666667,-0.11544011305262639,0.11581730369470478,,9.379338026785135,Indo-European,other,3.7045,,0.23666666666666666,0.23666666666666666
bloom-7b1,kan_Knda,0.738,-0.0170147812336145,0.11581730369470478,,9.094221311622814,Dravidian,other,1.197,,0.24,0.24
bloom-7b1,lao_Laoo,0.014666666666666666,-0.07290520986958236,0.11581730369470478,,8.225972821174405,Tai-Kadai,other,7.986,,0.24333333333333335,0.24333333333333335
bloom-7b1,rus_Cyrl,0.5493333333333333,-0.03772796897754796,0.11581730369470478,,11.867586387163913,Balto-Slavic,Cyrl,2.2388,0.23550724637681159,0.26666666666666666,0.2510869565217391
bloom-7b1,zsm_Latn,0.952,0.04816182446586725,0.11581730369470478,,7.287263587861631,Austronesian,Latn,0.9466,0.2694610778443114,0.24666666666666667,0.25806387225548905
bloom-7b1,arb_Arab,0.9466666666666667,0.01655520104554305,0.11581730369470478,,10.841073612355865,Afro-Asiatic,Arab,1.2181,0.286231884057971,0.26,0.2731159420289855
bloom-7b1,ell_Grek,0.02266666666666667,-0.05537488242435624,0.11581730369470478,,10.634956550916772,Indo-European,other,2.9728,0.2318840579710145,0.24333333333333335,0.2376086956521739
bloom-7b1,guj_Gujr,0.8006666666666666,0.0006092878766999391,0.11581730369470478,,9.053743034427566,Indo-European,other,1.352,,0.22666666666666666,0.22666666666666666
bloom-7b1,kat_Geor,0.004666666666666667,-0.09529251357563763,0.11581730369470478,,9.417907523376437,other,other,4.2148,0.284,0.25,0.267
bloom-7b1,pan_Guru,0.7786666666666666,-0.00439073041521546,0.11581730369470478,,8.861860543889303,Indo-European,other,1.3677,,0.22333333333333333,0.22333333333333333
bloom-7b1,spa_Latn,0.984,0.05053221399078631,0.11581730369470478,,11.572692346038526,Indo-European,Latn,0.9971,0.21454545454545454,0.21666666666666667,0.2156060606060606
bloom-7b1,uzn_Latn,0.023333333333333334,-0.14808382914241,0.11581730369470478,,7.876511046298704,Turkic,Latn,1.7097,,0.27,0.27
bloom-7b1,arb_Latn,,,,,10.841073612355865,Afro-Asiatic,Latn,1.2181,,0.22333333333333333,0.22333333333333333
bloom-7b1,eng_Latn,,,0.11581730369470478,,12.454382979077453,Indo-European,Latn,1.0,,0.25,0.25
bloom-7b1,kaz_Cyrl,0.008,-0.11906163819121943,0.11581730369470478,,9.447543326977344,Turkic,Cyrl,2.9647,,0.2633333333333333,0.2633333333333333
bloom-7b1,lit_Latn,0.036,-0.09875806489525246,0.11581730369470478,,10.153726802927073,Balto-Slavic,Latn,1.8931,,0.22666666666666666,0.22666666666666666
bloom-7b1,mya_Mymr,0.0013333333333333333,-0.08986979135771442,0.11581730369470478,,8.94576714414124,Sino-Tibetan,other,8.5236,,0.25666666666666665,0.25666666666666665
bloom-7b1,pbt_Arab,0.008666666666666666,-0.11379915135968739,0.11581730369470478,,8.559915920992061,Indo-European,Arab,2.6877,,0.25333333333333335,0.25333333333333335
bloom-7b1,srp_Cyrl,0.022,-0.07581002419519711,0.11581730369470478,,9.664593347362308,Balto-Slavic,Cyrl,2.4338,,0.23666666666666666,0.23666666666666666
bloom-7b1,tha_Thai,0.018,-0.07898573086916554,0.11581730369470478,,10.196379987855126,Tai-Kadai,other,4.3353,,0.24,0.24
bloom-7b1,vie_Latn,0.968,0.02342545458335338,0.11581730369470478,,10.743353922054286,other,Latn,1.1413,0.25272727272727274,0.22666666666666666,0.2396969696969697
bloom-7b1,bul_Cyrl,0.06266666666666666,-0.05204103035623118,0.11581730369470478,,10.360175858097726,Balto-Slavic,Cyrl,2.2848,0.24181818181818182,0.21666666666666667,0.22924242424242425
bloom-7b1,est_Latn,0.05466666666666667,-0.11993057945079158,0.11581730369470478,,9.944761723531126,Uralic,Latn,1.7028,0.27232142857142855,0.23666666666666666,0.2544940476190476
bloom-7b1,ind_Latn,0.9873333333333333,0.07447537287977808,0.11581730369470478,,10.081454105942349,Austronesian,Latn,0.8461,0.24181818181818182,0.26666666666666666,0.25424242424242427
bloom-7b1,nld_Latn,0.426,-0.02352701973761482,0.11581730369470478,,10.903264809073452,Indo-European,Latn,1.4488,0.2595281306715064,0.26666666666666666,0.26309739866908655
bloom-7b1,pes_Arab,0.08933333333333333,-0.053082089291275156,0.11581730369470478,,10.662263375070816,Indo-European,Arab,1.7821,0.23905109489051096,0.24,0.23952554744525548
bloom-7b1,sin_Sinh,,,,,8.944625322846782,Indo-European,other,7.5809,,0.2866666666666667,0.2866666666666667
bloom-7b1,cat_Latn,0.9826666666666667,0.04536926979287834,0.11581730369470478,,10.097961053275002,Indo-European,Latn,1.0421,,0.23333333333333334,0.23333333333333334
bloom-7b1,eus_Latn,0.8966666666666666,0.01132802935269079,0.11581730369470478,,9.101082328203272,other,Latn,1.0313,,0.25666666666666665,0.25666666666666665
bloom-7b1,heb_Hebr,0.03266666666666666,-0.06584478447062388,0.11581730369470478,,9.693476506485494,Afro-Asiatic,other,3.4849,0.2545454545454545,0.25666666666666665,0.2556060606060606
bloom-7b1,isl_Latn,0.04733333333333333,-0.09342698220456556,0.11581730369470478,,9.371177412080817,Indo-European,Latn,1.9114,,0.23666666666666666,0.23666666666666666
bloom-7b1,khk_Cyrl,0.008666666666666666,-0.13241654397094818,0.11581730369470478,,9.267328434893145,other,Cyrl,3.1115,,0.22,0.22
bloom-7b1,nob_Latn,0.30866666666666664,-0.04201864650582006,0.11581730369470478,,10.265445888776227,Indo-European,Latn,1.5488,,0.23333333333333334,0.23333333333333334
bloom-7b1,plt_Latn,0.03133333333333333,-0.15039021176551487,0.11581730369470478,,8.15437957359287,Austronesian,Latn,1.6069,,0.25,0.25
bloom-7b1,slk_Latn,0.098,-0.06267290688039755,0.11581730369470478,,10.215972316299656,Balto-Slavic,Latn,1.8798,,0.2733333333333333,0.2733333333333333
EuroLLM-1.7B,fin_Latn,0.9466666666666667,0.02830163003998144,0.14688897904630072,,10.461273505456898,Uralic,Latn,1.2058,0.2250453720508167,0.23333333333333334,0.22918935269207502
EuroLLM-1.7B,hin_Deva,0.908,0.007957429894542345,0.14688897904630072,,10.225085947081105,Indo-European,Deva,1.5511,0.22851919561243145,0.25333333333333335,0.2409262644728824
EuroLLM-1.7B,ita_Latn,0.9886666666666667,0.06876268377949689,0.14688897904630072,,11.218657350111846,Indo-European,Latn,0.9742,0.2791970802919708,0.26666666666666666,0.27293187347931874
EuroLLM-1.7B,khm_Khmr,0.0033333333333333335,-0.1540228698167285,0.14688897904630072,,8.873125289337338,other,other,9.8175,,0.26,0.26
EuroLLM-1.7B,lvs_Latn,0.94,0.029356088666265538,0.14688897904630072,,9.894602930159628,Balto-Slavic,Latn,1.3953,,0.25,0.25
EuroLLM-1.7B,npi_Deva,0.10866666666666666,-0.12544394894318572,0.14688897904630072,,9.314204818644845,Indo-European,Deva,1.8958,,0.24666666666666667,0.24666666666666667
EuroLLM-1.7B,pol_Latn,0.9533333333333334,0.02583820127419873,0.14688897904630072,,11.069183544489329,Balto-Slavic,Latn,1.3636,0.24087591240875914,0.26666666666666666,0.2537712895377129
EuroLLM-1.7B,slv_Latn,0.9526666666666667,0.025394264340915067,0.14688897904630072,,9.903501694149961,Balto-Slavic,Latn,1.2411,,0.25333333333333335,0.25333333333333335
EuroLLM-1.7B,swe_Latn,0.9886666666666667,0.0751704570440635,0.14688897904630072,,10.585304823582218,Indo-European,Latn,1.1856,,0.25666666666666665,0.25666666666666665
EuroLLM-1.7B,afr_Latn,0.6673333333333333,-0.01319354101203687,0.14688897904630072,,9.04883387717687,Indo-European,Latn,1.2458,,0.25333333333333335,0.25333333333333335
EuroLLM-1.7B,ces_Latn,0.9766666666666667,0.04717927702918747,0.14688897904630072,,10.755192300065602,Balto-Slavic,Latn,1.4583,,0.25666666666666665,0.25666666666666665
EuroLLM-1.7B,fra_Latn,0.97,0.03352262948120723,0.14688897904630072,,11.504243358607456,Indo-European,Latn,1.1156,0.24821002386634844,0.27666666666666667,0.26243834526650756
EuroLLM-1.7B,mal_Mlym,0.0006666666666666666,-0.1591406216240342,0.14688897904630072,,9.322334431411548,Dravidian,other,10.6542,,0.27,0.27
EuroLLM-1.7B,por_Latn,0.9866666666666667,0.06465923252354952,0.14688897904630072,,11.136535917638877,Indo-European,Latn,1.029,0.2323049001814882,0.22,0.22615245009074408
EuroLLM-1.7B,swh_Latn,0.028,-0.2184443593804113,0.14688897904630072,,7.487255902011655,Atlantic-Congo,Latn,1.5312,,0.25333333333333335,0.25333333333333335
EuroLLM-1.7B,tur_Latn,0.922,0.003002623079333923,0.14688897904630072,,10.808162253319553,Turkic,Latn,1.1797,0.2572992700729927,0.24,0.24864963503649634
EuroLLM-1.7B,yor_Latn,0.010666666666666666,-0.21926409069796013,0.14688897904630072,,4.632892380992985,Atlantic-Congo,Latn,2.7445,,0.23333333333333334,0.23333333333333334
EuroLLM-1.7B,als_Latn,0.04066666666666666,-0.1442042098384689,0.14688897904630072,,9.562161153905935,Indo-European,Latn,1.7587,,0.25333333333333335,0.25333333333333335
EuroLLM-1.7B,azj_Latn,0.17466666666666666,-0.06370961319843799,0.14688897904630072,,9.545721659518483,Turkic,Latn,1.8967,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,hrv_Latn,0.9346666666666666,0.02433490008492384,0.14688897904630072,,7.610626216540094,Balto-Slavic,Latn,1.2366,,0.26,0.26
EuroLLM-1.7B,jpn_Jpan,0.9133333333333333,0.002747242593261863,0.14688897904630072,,11.032916144087627,other,other,2.7131,0.24151696606786427,0.32,0.28075848303393214
EuroLLM-1.7B,kir_Cyrl,0.015333333333333332,-0.1476014084186476,0.14688897904630072,,8.70022124395045,Turkic,Cyrl,2.1535,,0.25666666666666665,0.25666666666666665
EuroLLM-1.7B,mar_Deva,0.068,-0.11965216566451688,0.14688897904630072,,9.291197362643686,Indo-European,Deva,2.0177,,0.29333333333333333,0.29333333333333333
EuroLLM-1.7B,tam_Taml,0.0013333333333333333,-0.17314520276901338,0.14688897904630072,,9.641283555217916,Dravidian,other,6.4096,0.28,0.29,0.28500000000000003
EuroLLM-1.7B,ukr_Cyrl,0.9673333333333334,0.022020650781244832,0.14688897904630072,,10.582360317494818,Balto-Slavic,Cyrl,1.3911,0.23272727272727273,0.25666666666666665,0.2446969696969697
EuroLLM-1.7B,zho_Hans,0.9326666666666666,-0.0020952181136673965,0.14688897904630072,,11.356131798505956,Sino-Tibetan,other,3.3334,0.25321100917431194,0.28,0.266605504587156
EuroLLM-1.7B,amh_Ethi,0.002,-0.15031299202425963,0.14688897904630072,,8.5541337799261,Afro-Asiatic,other,11.091,,0.27666666666666667,0.27666666666666667
EuroLLM-1.7B,dan_Latn,0.9846666666666667,0.06678194556634315,0.14688897904630072,,10.360245901721395,Indo-European,Latn,1.1776,,0.2833333333333333,0.2833333333333333
EuroLLM-1.7B,hun_Latn,0.9386666666666666,0.007592753117024326,0.14688897904630072,,10.637669631397417,Uralic,Latn,1.2629,0.24545454545454545,0.24333333333333335,0.24439393939393939
EuroLLM-1.7B,kor_Hang,0.9206666666666666,0.008647915862956495,0.14688897904630072,,10.393846195528992,other,other,2.4424,0.264,0.25666666666666665,0.2603333333333333
EuroLLM-1.7B,mkd_Cyrl,0.5106666666666667,-0.022727404413209272,0.14688897904630072,,9.301746425904852,Balto-Slavic,Cyrl,1.5664,,0.23666666666666666,0.23666666666666666
EuroLLM-1.7B,ron_Latn,0.9686666666666667,0.03001694921397597,0.14688897904630072,,10.598220789235437,Indo-European,Latn,1.1933,,0.21333333333333335,0.21333333333333335
EuroLLM-1.7B,som_Latn,0.026,-0.2333159527149342,0.14688897904630072,,3.7819706739125523,Afro-Asiatic,Latn,1.6397,,0.20666666666666667,0.20666666666666667
EuroLLM-1.7B,tel_Telu,0.0006666666666666666,-0.1500429585657049,0.14688897904630072,,9.195061276656201,Dravidian,other,9.3212,0.23175182481751824,0.23666666666666666,0.23420924574209245
EuroLLM-1.7B,urd_Arab,0.0026666666666666666,-0.13442613724959815,0.14688897904630072,,9.431854501264098,Indo-European,Arab,3.6226,0.23295454545454544,0.22,0.22647727272727272
EuroLLM-1.7B,zho_Hant,,,,,11.356131798505956,Sino-Tibetan,other,3.3334,,0.2966666666666667,0.2966666666666667
EuroLLM-1.7B,ben_Beng,0.0013333333333333333,-0.17399283311023964,0.14688897904630072,,9.981044874347496,Indo-European,other,5.7863,0.24087591240875914,0.2733333333333333,0.25710462287104624
EuroLLM-1.7B,deu_Latn,0.9786666666666667,0.050959177022074274,0.14688897904630072,,11.552705133249123,Indo-European,Latn,1.0169,0.2949640287769784,0.24666666666666667,0.27081534772182253
EuroLLM-1.7B,hye_Armn,0.0033333333333333335,-0.13212064827504244,0.14688897904630072,,9.379338026785135,Indo-European,other,5.2254,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,kan_Knda,0.0006666666666666666,-0.14383223959034974,0.14688897904630072,,9.094221311622814,Dravidian,other,11.511,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,lao_Laoo,0.0026666666666666666,-0.154291780217277,0.14688897904630072,,8.225972821174405,Tai-Kadai,other,11.1009,,0.26,0.26
EuroLLM-1.7B,rus_Cyrl,0.952,0.011620123770176087,0.14688897904630072,,11.867586387163913,Balto-Slavic,Cyrl,1.1894,0.24818840579710144,0.23333333333333334,0.2407608695652174
EuroLLM-1.7B,zsm_Latn,0.07933333333333334,-0.09831069617689613,0.14688897904630072,,7.287263587861631,Austronesian,Latn,1.4229,0.23353293413173654,0.27,0.25176646706586825
EuroLLM-1.7B,arb_Arab,0.9333333333333333,0.014116332872511217,0.14688897904630072,,10.841073612355865,Afro-Asiatic,Arab,1.5275,0.23007246376811594,0.27,0.250036231884058
EuroLLM-1.7B,ell_Grek,0.97,0.03230043609817411,0.14688897904630072,,10.634956550916772,Indo-European,other,1.3918,0.22644927536231885,0.26666666666666666,0.24655797101449275
EuroLLM-1.7B,guj_Gujr,0.0006666666666666666,-0.1517479911321359,0.14688897904630072,,9.053743034427566,Indo-European,other,10.1765,,0.26,0.26
EuroLLM-1.7B,kat_Geor,0.005333333333333333,-0.15957355303240572,0.14688897904630072,,9.417907523376437,other,other,4.753,0.256,0.29,0.273
EuroLLM-1.7B,pan_Guru,0.0,-0.1605252424576546,0.14688897904630072,,8.861860543889303,Indo-European,other,10.9248,,0.2833333333333333,0.2833333333333333
EuroLLM-1.7B,spa_Latn,0.9813333333333333,0.05046659272734801,0.14688897904630072,,11.572692346038526,Indo-European,Latn,1.0247,0.24727272727272728,0.27,0.25863636363636366
EuroLLM-1.7B,uzn_Latn,0.030666666666666665,-0.18281103736962906,0.14688897904630072,,7.876511046298704,Turkic,Latn,1.6324,,0.24666666666666667,0.24666666666666667
EuroLLM-1.7B,arb_Latn,,,,,10.841073612355865,Afro-Asiatic,Latn,1.5275,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,eng_Latn,,,0.14688897904630072,,12.454382979077453,Indo-European,Latn,1.0,,0.27,0.27
EuroLLM-1.7B,kaz_Cyrl,0.015333333333333332,-0.13307458666212438,0.14688897904630072,,9.447543326977344,Turkic,Cyrl,2.2464,,0.22666666666666666,0.22666666666666666
EuroLLM-1.7B,lit_Latn,0.9393333333333334,0.018225451938266673,0.14688897904630072,,10.153726802927073,Balto-Slavic,Latn,1.3047,,0.22,0.22
EuroLLM-1.7B,mya_Mymr,0.0006666666666666666,-0.14817362282080254,0.14688897904630072,,8.94576714414124,Sino-Tibetan,other,11.58,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,pbt_Arab,0.005333333333333333,-0.15579890591255327,0.14688897904630072,,8.559915920992061,Indo-European,Arab,3.3186,,0.23666666666666666,0.23666666666666666
EuroLLM-1.7B,srp_Cyrl,0.222,-0.06196704505769418,0.14688897904630072,,9.664593347362308,Balto-Slavic,Cyrl,1.8069,,0.28,0.28
EuroLLM-1.7B,tha_Thai,0.009333333333333334,-0.13470440143186746,0.14688897904630072,,10.196379987855126,Tai-Kadai,other,4.6693,,0.3,0.3
EuroLLM-1.7B,vie_Latn,0.018666666666666668,-0.11201325526363419,0.14688897904630072,,10.743353922054286,other,Latn,2.7007,0.23636363636363636,0.24666666666666667,0.24151515151515152
EuroLLM-1.7B,bul_Cyrl,0.9686666666666667,0.03038106624044503,0.14688897904630072,,10.360175858097726,Balto-Slavic,Cyrl,1.2658,0.2636363636363636,0.24,0.25181818181818183
EuroLLM-1.7B,est_Latn,0.9446666666666667,0.024667713301703864,0.14688897904630072,,9.944761723531126,Uralic,Latn,1.2586,0.21428571428571427,0.25,0.23214285714285715
EuroLLM-1.7B,ind_Latn,0.08466666666666667,-0.08265723158576362,0.14688897904630072,,10.081454105942349,Austronesian,Latn,1.4122,0.25272727272727274,0.25,0.25136363636363634
EuroLLM-1.7B,nld_Latn,0.982,0.05487422109433016,0.14688897904630072,,10.903264809073452,Indo-European,Latn,1.0172,0.23593466424682397,0.23,0.23296733212341197
EuroLLM-1.7B,pes_Arab,0.011333333333333334,-0.10673199384117242,0.14688897904630072,,10.662263375070816,Indo-European,Arab,2.5935,0.26277372262773724,0.28,0.27138686131386863
EuroLLM-1.7B,sin_Sinh,,,,,8.944625322846782,Indo-European,other,10.9055,,0.27,0.27
EuroLLM-1.7B,cat_Latn,0.9533333333333334,0.033464532547721436,0.14688897904630072,,10.097961053275002,Indo-European,Latn,1.1852,,0.23666666666666666,0.23666666666666666
EuroLLM-1.7B,eus_Latn,0.04733333333333333,-0.17836647840420705,0.14688897904630072,,9.101082328203272,other,Latn,1.4877,,0.26666666666666666,0.26666666666666666
EuroLLM-1.7B,heb_Hebr,0.05466666666666667,-0.10932348427648442,0.14688897904630072,,9.693476506485494,Afro-Asiatic,other,4.1431,0.24,0.24666666666666667,0.24333333333333335
EuroLLM-1.7B,isl_Latn,0.072,-0.11971777868732625,0.14688897904630072,,9.371177412080817,Indo-European,Latn,1.7853,,0.21,0.21
EuroLLM-1.7B,khk_Cyrl,0.010666666666666666,-0.16424531573338375,0.14688897904630072,,9.267328434893145,other,Cyrl,2.4459,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,nob_Latn,0.982,0.0668855316285489,0.14688897904630072,,10.265445888776227,Indo-European,Latn,1.1685,,0.26666666666666666,0.26666666666666666
EuroLLM-1.7B,plt_Latn,0.026,-0.2308105049009245,0.14688897904630072,,8.15437957359287,Austronesian,Latn,1.5625,,0.2633333333333333,0.2633333333333333
EuroLLM-1.7B,slk_Latn,0.9693333333333334,0.04347305763238629,0.14688897904630072,,10.215972316299656,Balto-Slavic,Latn,1.2619,,0.22,0.22
SmolLM2-1.7B,fin_Latn,0.038,-0.09545079577990073,0.09945883576478176,,10.461273505456898,Uralic,Latn,1.9839,0.2958257713248639,0.30666666666666664,0.30124621899576526
SmolLM2-1.7B,hin_Deva,0.012,-0.0724839383169976,0.09945883576478176,,10.225085947081105,Indo-European,Deva,4.7998,0.25594149908592323,0.25,0.2529707495429616
SmolLM2-1.7B,ita_Latn,0.7953333333333333,-0.03867528700770249,0.09945883576478176,,11.218657350111846,Indo-European,Latn,1.525,0.32299270072992703,0.31666666666666665,0.31982968369829684
