model,layer,seed,sweeps,dimension,share_q05,share_q25,share_q50,share_q75,share_q95,fraction_share_gt_0_50,fraction_share_gt_0_75,fraction_share_gt_0_90,fraction_language_heavy_by,gini_ss_language,top5_ss_language_fraction,raw_global_lfs,ss_language_relative_error,ss_concept_relative_error
Qwen3-8B-Base,27,3141,4,4096,0.5136657148693771,0.7076615727078686,0.7963548762245203,0.8657474547583895,0.9325020912867112,0.95703125,0.646240234375,0.13623046875,1.0,0.7739045007029823,0.6886323957979145,0.5918051788456522,0.0,7.348422075810212e-16
Qwen3-8B-Base,27,3141,16,4096,0.44984089431404506,0.5978116399448348,0.7172139139001792,0.8076413418500978,0.894266730492234,0.897705078125,0.410888671875,0.04052734375,1.0,0.6163087463387671,0.46845994311448974,0.5918051788456523,0.0,5.511316556857659e-16
Qwen3-8B-Base,27,5772,0,4096,0.5428061651842555,0.7194614547147827,0.8112363519112487,0.8753791663475481,0.9356591585108275,0.967529296875,0.690673828125,0.154052734375,0.99951171875,0.8124704001223608,0.7371198016028871,0.591805178845652,0.0,1.4696844151620423e-15
Qwen3-8B-Base,27,5772,1,4096,0.54005750484567,0.7185314384071747,0.8074937523829371,0.873643591114424,0.9331070212922302,0.96484375,0.6708984375,0.140625,0.999267578125,0.8041204072511916,0.7252573617847716,0.5918051788456524,2.534269673723425e-16,1.837105518952553e-16
Qwen3-8B-Base,27,5772,4,4096,0.5141201742054682,0.7030696543286892,0.7950529348944579,0.8690380702804397,0.9302999667843767,0.95654296875,0.6357421875,0.140380859375,1.0,0.7749259774180726,0.6869723980021293,0.5918051788456522,1.2671348368617125e-16,7.348422075810212e-16
Qwen3-8B-Base,27,5772,16,4096,0.4331111090011396,0.5673207986757962,0.6838089161543883,0.7882831176250067,0.8843682333640877,0.867919921875,0.341796875,0.032958984375,1.0,0.5520976056218898,0.35185771485411954,0.5918051788456522,0.0,7.348422075810212e-16
Qwen3-8B-Base,27,8111,0,4096,0.5428061651842555,0.7194614547147827,0.8112363519112487,0.8753791663475481,0.9356591585108275,0.967529296875,0.690673828125,0.154052734375,0.99951171875,0.8124704001223608,0.7371198016028871,0.591805178845652,0.0,1.4696844151620423e-15
Qwen3-8B-Base,27,8111,1,4096,0.5425411350591023,0.7179656724839283,0.8077111533799992,0.8727079222475902,0.9341376766511643,0.964111328125,0.675048828125,0.146484375,1.0,0.8028507825514546,0.7244780779432515,0.5918051788456521,0.0,1.1022633113715318e-15
Qwen3-8B-Base,27,8111,4,4096,0.5176779097171093,0.7038618344051462,0.7967621097199115,0.8663521446862352,0.929364665841715,0.960205078125,0.644775390625,0.135009765625,1.0,0.7745185179307277,0.6871319918910233,0.5918051788456523,0.0,1.837105518952553e-16
Qwen3-8B-Base,27,8111,16,4096,0.4437819164738303,0.5891835458774848,0.7127807617698952,0.805823640093471,0.8921705771405563,0.887939453125,0.40087890625,0.037109375,1.0,0.5995221636832382,0.42468516845882937,0.5918051788456523,1.2671348368617125e-16,3.674211037905106e-16
Qwen3-8B-Base,36,1729,0,4096,0.7101734881599431,0.8329398558398258,0.8883255899903274,0.9265501102495557,0.9646163128680295,0.994873046875,0.91796875,0.42626953125,1.0,0.9719465258793074,0.965596732914468,0.9834627434488131,1.3454726152216176e-16,2.500456668298884e-16
Qwen3-8B-Base,36,1729,1,4096,0.7023517775170548,0.8358749401074778,0.8902332479084831,0.9286066436415564,0.9684434017692082,0.9951171875,0.91845703125,0.4404296875,1.0,0.9687711186024361,0.9624407319280514,0.9834627434488131,0.0,3.7506850024483257e-16
Qwen3-8B-Base,36,1729,4,4096,0.7191468930419247,0.8424752386367058,0.8979221305334446,0.9404752913684151,0.9838690419970131,0.996337890625,0.9248046875,0.489501953125,1.0,0.9531456438848458,0.9303266076200084,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,1729,16,4096,0.9168555702886985,0.9602148533663537,0.9759305627783869,0.9845933613636373,0.9915917875332645,1.0,0.9990234375,0.970458984375,1.0,0.6467046535473089,0.3929440449007066,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,2718,0,4096,0.7101734881599431,0.8329398558398258,0.8883255899903274,0.9265501102495557,0.9646163128680295,0.994873046875,0.91796875,0.42626953125,1.0,0.9719465258793074,0.965596732914468,0.9834627434488131,1.3454726152216176e-16,2.500456668298884e-16
Qwen3-8B-Base,36,2718,1,4096,0.7050104320979207,0.8328692775733246,0.8874276372766553,0.9275376466442876,0.9685269377710162,0.99560546875,0.912841796875,0.4287109375,1.0,0.9699797959542518,0.9627664527673588,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,2718,4,4096,0.7151676619854741,0.8444209498334139,0.898182779109941,0.9394468120869215,0.9827953957000366,0.99609375,0.9248046875,0.492431640625,1.0,0.9521826231801336,0.9325602438769764,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,2718,16,4096,0.9190822619677562,0.962087412920591,0.9770687796141269,0.9849920378900938,0.9916909588262564,1.0,0.99951171875,0.97119140625,1.0,0.6217026854491239,0.36065309165175313,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,3141,0,4096,0.7101734881599431,0.8329398558398258,0.8883255899903274,0.9265501102495557,0.9646163128680295,0.994873046875,0.91796875,0.42626953125,1.0,0.9719465258793074,0.965596732914468,0.9834627434488131,1.3454726152216176e-16,2.500456668298884e-16
Qwen3-8B-Base,36,3141,1,4096,0.7096159150788238,0.8359523144330663,0.8895016244344058,0.9288045292117105,0.9672891250250542,0.995849609375,0.921142578125,0.43603515625,1.0,0.9690836140858672,0.9627086305233151,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,3141,4,4096,0.7236829131516602,0.8448665406894831,0.8988479866873782,0.9390461522726801,0.9832139602734664,0.995361328125,0.9287109375,0.491943359375,1.0,0.9536535293996926,0.9339240949061391,0.9834627434488131,0.0,3.7506850024483257e-16
Qwen3-8B-Base,36,3141,16,4096,0.9151180062729947,0.959928947942343,0.9761984098285001,0.9849211285165966,0.9917165908265865,1.0,0.99951171875,0.97216796875,1.0,0.633623592484893,0.37016940259722697,0.9834627434488131,1.3454726152216176e-16,3.7506850024483257e-16
Qwen3-8B-Base,36,5772,0,4096,0.7101734881599431,0.8329398558398258,0.8883255899903274,0.9265501102495557,0.9646163128680295,0.994873046875,0.91796875,0.42626953125,1.0,0.9719465258793074,0.965596732914468,0.9834627434488131,1.3454726152216176e-16,2.500456668298884e-16
