model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y,alpha,s2,alpha_shrunk
Falcon3-7B-Base,ita_Latn,0.58,Latn,Indo-European,11.218657350111846,1.2913,0.97,0.04878542572259903,0.1799490749835968,Indo-European,Latn,-0.24116205681688824,1.1461662899701217,0.02377672832218287,0.004800349003037023
Falcon3-7B-Base,npi_Deva,0.29333333333333333,Deva,Indo-European,9.314204818644845,4.8086,0.03666666666666667,-0.06827075034379959,-0.014588160440325737,Indo-European,Deva,-2.7916369172104756,-0.314051816893238,0.4144802947415429,-7.575174721229799e-05
Falcon3-7B-Base,swe_Latn,0.4166666666666667,Latn,Indo-European,10.585304823582218,1.6779,0.7166666666666667,-0.029879862442612648,0.0970616266131401,Indo-European,Latn,-1.2527629684953678,0.35569491485352267,0.04821428571428569,0.000736210645771132
Falcon3-7B-Base,afr_Latn,0.35,Latn,Indo-European,9.04883387717687,1.6107,0.5233333333333333,-0.06147933006286621,0.07262401282787323,Indo-European,Latn,-1.8718021769015918,0.16945988965174452,0.10096153846153849,0.00016767990299614257
Falcon3-7B-Base,fra_Latn,0.7333333333333333,Latn,Indo-European,11.504243358607456,1.1582,0.9566666666666667,0.01622917875647545,0.18922945857048035,Indo-European,Latn,0.5947071077466926,1.8865763916280724,0.022071938168846613,0.008508847432564064
Falcon3-7B-Base,por_Latn,0.7166666666666667,Latn,Indo-European,11.136535917638877,1.1616,0.99,0.0675881877541542,0.2324129045009613,Indo-European,Latn,0.4989911661189879,1.8964479165547943,0.02177746098439376,0.008668500965030291
Falcon3-7B-Base,als_Latn,0.31,Latn,Indo-European,9.562161153905935,2.0329,0.19333333333333333,-0.09672985970973969,0.003793539945036173,Indo-European,Latn,-2.4423470353692043,-0.5044610164246306,0.23399758454106281,-0.0002154917648541493
Falcon3-7B-Base,mar_Deva,0.2833333333333333,Deva,Indo-European,9.291197362643686,4.9844,0.043333333333333335,-0.0677790492773056,-0.019644422456622124,Indo-European,Deva,-3.0680529351336174,-0.5657548558941223,0.6671511627906979,-8.478889021067364e-05
Falcon3-7B-Base,dan_Latn,0.3933333333333333,Latn,Indo-European,10.360245901721395,1.6146,0.72,-0.018202828243374825,0.09667511284351349,Indo-European,Latn,-1.442806571383233,0.2235351304788693,0.0591721690964525,0.0003771333728637486
Falcon3-7B-Base,ron_Latn,0.41333333333333333,Latn,Indo-European,10.598220789235436,1.7222,0.6766666666666666,-0.03085564821958542,0.09077781438827515,Indo-European,Latn,-1.2786636969275254,0.3306658410755472,0.04951771988944001,0.0006664269172702182
Falcon3-7B-Base,urd_Arab,0.36,Arab,Indo-European,9.431854501264098,4.4813,0.08,-0.06890448927879333,-0.018714390695095062,Indo-European,Arab,-1.7609878105613017,0.6560235256337132,0.08716425619834708,0.0007517665928975844
Falcon3-7B-Base,ben_Beng,0.32666666666666666,Beng,Indo-European,9.981044874347496,6.6116,0.023333333333333334,-0.07674381136894226,-0.02967405878007412,Indo-European,other,-2.172773481472055,-0.05991000586146278,0.15476145913268075,-3.868619486495064e-05
Falcon3-7B-Base,deu_Latn,0.44333333333333336,Latn,Indo-European,11.552705133249123,1.5468,0.9,0.01765361987054348,0.13682016730308533,Indo-European,Latn,-1.0575508018703355,0.26052087142037506,0.039950568541869895,0.0006504798331408926
Falcon3-7B-Base,hye_Armn,0.28,Armn,Indo-European,9.379338026785135,7.83,0.006666666666666667,-0.11157640814781189,-0.06568840146064758,Indo-European,other,-3.178053830347945,-0.7673433980894462,0.8101851851851838,-9.470041067801628e-05
Falcon3-7B-Base,ell_Grek,0.2966666666666667,Grek,Indo-European,10.634956550916772,4.0475,0.2733333333333333,-0.08097238838672638,0.00029155914671719074,Indo-European,other,-2.7128008038608074,-1.051492309218688,0.3631577038398295,-0.00028946180578657204
Falcon3-7B-Base,guj_Gujr,0.3,Gujr,Indo-European,9.053743034427566,9.406,0.013333333333333334,-0.08449258655309677,-0.03641573712229729,Indo-European,other,-2.639057329615259,0.02735293248371473,0.3214285714285716,8.507154553756195e-06
Falcon3-7B-Base,pan_Guru,0.31333333333333335,Guru,Indo-European,8.861860543889303,8.2654,0.02,-0.07287577539682388,-0.029922543093562126,Indo-European,other,-2.38343718962314,0.22027186300148127,0.21330312239464258,0.00010321866922306199
Falcon3-7B-Base,spa_Latn,0.7266666666666667,Latn,Indo-European,11.572692346038526,1.14,0.98,0.05034082010388374,0.23358973860740662,Indo-European,Latn,0.5561253829956542,1.8265279896633673,0.02193887470196527,0.008287755225097794
Falcon3-7B-Base,eng_Latn,0.7666666666666667,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,0.7949298748698881,1.7985583876249198,0.023078638323175266,0.007759551542888595
Falcon3-7B-Base,pbt_Arab,0.2966666666666667,Arab,Indo-European,8.559915920992061,4.1994,0.01,-0.09316854178905487,-0.04542498290538788,Indo-European,Arab,-2.7128008038608074,-0.07531226147543757,0.3631577038398295,-2.0732460909780117e-05
Falcon3-7B-Base,nld_Latn,0.4033333333333333,Latn,Indo-European,10.903264809073452,1.4967,0.7633333333333333,-0.007395551539957523,0.1099780797958374,Indo-European,Latn,-1.35874440935166,0.14002904699577967,0.0539088984169562,0.00025927032600898275
Falcon3-7B-Base,pes_Arab,0.3,Arab,Indo-European,10.662263375070816,3.7501,0.3566666666666667,-0.04344572126865387,0.011907228268682957,Indo-European,Arab,-2.639057329615259,-0.6495862043863623,0.3214285714285716,-0.0002020306318278378
Falcon3-7B-Base,sin_Sinh,0.29,Sinh,Indo-European,8.94462532284678,11.1584,,,,Indo-European,other,-2.876385515921425,0.0019595507543090918,0.478653169014085,4.093029381718413e-07
Falcon3-7B-Base,cat_Latn,0.5633333333333334,Latn,Indo-European,10.097961053275002,1.3955,0.8566666666666667,0.005257466807961464,0.14446476101875305,Indo-European,Latn,-0.3319025409311475,1.3869110082131775,0.024637888374761125,0.0056064243932391475
Falcon3-7B-Base,isl_Latn,0.3333333333333333,Latn,Indo-European,9.371177412080815,2.1189,0.22666666666666666,-0.06531764566898346,0.020032072439789772,Indo-European,Latn,-2.079441541679836,-0.07802827101137355,0.13500000000000006,-5.7755937085159346e-05
Falcon3-7B-Base,nob_Latn,0.37333333333333335,Latn,Indo-European,10.265445888776227,1.5996,0.6566666666666666,-0.03306758031249046,0.08921805769205093,Indo-European,Latn,-1.6255240501857244,0.06640237169250174,0.07343456164617751,9.030090097915877e-05
salamandra-2b,hin_Deva,0.2733333333333333,Deva,Indo-European,10.225085947081105,10.5921,0.006666666666666667,-0.3968225419521332,-0.216508686542511,Indo-European,Deva,-3.4385849137337767,1.1024461987950844,1.2954034824939167,8.509789543462098e-05
salamandra-2b,ita_Latn,0.24333333333333335,Latn,Indo-European,11.218657350111846,0.9546,0.9833333333333333,0.05945347249507904,0.23397089540958405,Indo-European,Latn,-4.304065093204169,-1.2237075315800188,6.587837837837826,-1.8574970821623265e-05
salamandra-2b,npi_Deva,0.20666666666666667,Deva,Indo-European,9.314204818644845,10.7609,0.006666666666666667,-0.3699496388435364,-0.20505787432193756,Indo-European,Deva,-4.304065093204169,0.515064178255626,6.587837837837826,7.818291419696138e-06
salamandra-2b,swe_Latn,0.24666666666666667,Latn,Indo-European,10.585304823582218,1.019,0.96,0.0030548761133104563,0.21076077222824097,Indo-European,Latn,-4.304065093204169,-1.0358029145477308,6.587837837837826,-1.5722718392144383e-05
salamandra-2b,afr_Latn,0.23666666666666666,Latn,Indo-European,9.04883387717687,1.1984,0.6733333333333333,-0.05261407047510147,0.10977040976285934,Indo-European,Latn,-4.304065093204169,-0.5775696029882322,6.587837837837826,-8.767077297177835e-06
salamandra-2b,fra_Latn,0.2966666666666667,Latn,Indo-European,11.504243358607456,1.0887,0.8833333333333333,-0.018910851329565048,0.18817375600337982,Indo-European,Latn,-2.7128008038608074,0.2996510731888966,0.3631577038398295,8.248994310279001e-05
salamandra-2b,por_Latn,0.27,Latn,Indo-European,11.136535917638877,0.9898,0.9566666666666667,0.03205432742834091,0.22842630743980408,Indo-European,Latn,-3.5973122605884447,-0.48982198361335616,1.7337328767123257,-2.825081875379001e-05
salamandra-2b,als_Latn,0.2633333333333333,Latn,Indo-European,9.562161153905935,1.6762,0.09666666666666666,-0.1705092489719391,-0.026494238525629044,Indo-European,Latn,-4.011868340397864,-0.3830154852337526,3.7701498868778427,-1.0158888574108758e-05
salamandra-2b,mar_Deva,0.2,Deva,Indo-European,9.291197362643686,11.2092,0.006666666666666667,-0.3600665330886841,-0.19993284344673157,Indo-European,Deva,-4.304065093204169,0.5678770658427323,6.587837837837826,8.619951800942838e-06
salamandra-2b,dan_Latn,0.2833333333333333,Latn,Indo-European,10.360245901721395,1.0255,0.9766666666666667,0.03504103422164917,0.22742192447185516,Indo-European,Latn,-3.0680529351336174,0.2652907634114703,0.6671511627906979,3.975875626023607e-05
salamandra-2b,ron_Latn,0.17666666666666667,Latn,Indo-European,10.598220789235436,1.0331,0.9433333333333334,0.007473192643374205,0.19575561583042145,Indo-European,Latn,-4.304065093204169,-1.0380454516061297,6.587837837837826,-1.5756758437961434e-05
salamandra-2b,urd_Arab,0.21,Arab,Indo-European,9.431854501264098,7.0461,0.0,-0.3648827373981476,-0.21578943729400635,Indo-European,Arab,-4.304065093204169,0.10517503577681353,6.587837837837826,1.5964788803516721e-06
salamandra-2b,ben_Beng,0.22333333333333333,Beng,Indo-European,9.981044874347496,11.3257,0.0033333333333333335,-0.38091355562210083,-0.2152257263660431,Indo-European,other,-4.304065093204169,0.02266069333314924,6.587837837837826,3.4397248950895484e-07
salamandra-2b,deu_Latn,0.25333333333333335,Latn,Indo-European,11.552705133249123,0.9779,0.9633333333333334,0.010467893444001675,0.20759287476539612,Indo-European,Latn,-4.304065093204169,-1.316908420826695,6.587837837837826,-1.998969105033242e-05
salamandra-2b,hye_Armn,0.29333333333333333,Armn,Indo-European,9.379338026785135,7.6473,0.006666666666666667,-0.3854929506778717,-0.2217581421136856,Indo-European,other,-2.7916369172104756,1.3279830452407118,0.4144802947415429,0.00032031986616663143
salamandra-2b,ell_Grek,0.28,Grek,Indo-European,10.634956550916772,1.0844,0.93,0.011635085567831993,0.19181378185749054,Indo-European,other,-3.178053830347945,-0.09454768093237575,0.8101851851851838,-1.1668444962968851e-05
salamandra-2b,guj_Gujr,0.24666666666666667,Gujr,Indo-European,9.053743034427566,11.1886,0.01,-0.36258336901664734,-0.19805407524108887,Indo-European,other,-4.304065093204169,0.2739143339462995,6.587837837837826,4.157816013806875e-06
salamandra-2b,pan_Guru,0.2,Guru,Indo-European,8.861860543889303,10.8518,0.0033333333333333335,-0.35698479413986206,-0.2038075178861618,Indo-European,other,-4.304065093204169,0.29410012111343065,6.587837837837826,4.46422126024369e-06
salamandra-2b,spa_Latn,0.25333333333333335,Latn,Indo-European,11.572692346038526,0.9846,0.9666666666666667,0.021924089640378952,0.23086649179458618,Indo-European,Latn,-4.304065093204169,-1.32193780953074,6.587837837837826,-2.006603343284791e-05
salamandra-2b,eng_Latn,0.24333333333333335,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,-4.304065093204169,-1.5726872215846424,6.587837837837826,-2.387222314237618e-05
salamandra-2b,pbt_Arab,0.2633333333333333,Arab,Indo-European,8.559915920992061,7.1641,0.006666666666666667,-0.31689849495887756,-0.17092743515968323,Indo-European,Arab,-4.011868340397864,0.6590862552324541,3.7701498868778427,1.7481235336329838e-05
salamandra-2b,nld_Latn,0.26666666666666666,Latn,Indo-European,10.903264809073452,0.9794,0.9633333333333334,0.034599147737026215,0.21169719099998474,Indo-European,Latn,-3.7841896339182615,-0.6110102416506416,2.4545454545454564,-2.4891995719775857e-05
salamandra-2b,pes_Arab,0.20666666666666667,Arab,Indo-European,10.662263375070816,6.877,0.006666666666666667,-0.36728981137275696,-0.18816779553890228,Indo-European,Arab,-4.304065093204169,-0.26440202414156033,6.587837837837826,-4.013426207029507e-06
salamandra-2b,sin_Sinh,0.2733333333333333,Sinh,Indo-European,8.94462532284678,10.873,,,,Indo-European,other,-3.4385849137337767,1.138079368933251,1.2954034824939167,8.784842220816317e-05
salamandra-2b,cat_Latn,0.24,Latn,Indo-European,10.097961053275002,1.046,0.9433333333333334,0.03039044328033924,0.2180282324552536,Indo-European,Latn,-4.304065093204169,-0.8935422515379701,6.587837837837826,-1.3563307260595958e-05
salamandra-2b,isl_Latn,0.20333333333333334,Latn,Indo-European,9.371177412080815,1.681,0.16666666666666666,-0.137404665350914,-0.0043860916048288345,Indo-European,Latn,-4.304065093204169,-0.6200582435036388,6.587837837837826,-9.412023281205994e-06
salamandra-2b,nob_Latn,0.2633333333333333,Latn,Indo-European,10.265445888776227,1.011,0.96,-0.0006355295772664249,0.20402279496192932,Indo-European,Latn,-4.011868340397864,-0.6528883623712125,3.7701498868778427,-1.7316845877595146e-05
salamandra-7b,hin_Deva,0.29,Deva,Indo-European,10.225085947081105,10.5921,0.09666666666666666,-0.05695541203022003,-0.014863522723317146,Indo-European,Deva,-2.876385515921425,0.3495175639648074,0.478653169014085,7.300579643527768e-05
salamandra-7b,ita_Latn,0.37666666666666665,Latn,Indo-European,11.218657350111846,0.9546,0.9933333333333333,0.10180914402008057,0.2876988649368286,Indo-European,Latn,-1.593522457128201,0.17170707185332135,0.07061767668538078,0.0002428064380877698
salamandra-7b,npi_Deva,0.23,Deva,Indo-European,9.314204818644845,10.7609,0.09666666666666666,-0.06315400451421738,-0.02069479040801525,Indo-European,Deva,-4.304065093204169,-0.8000638543870018,6.587837837837826,-1.2144374668152917e-05
salamandra-7b,swe_Latn,0.36,Latn,Indo-European,10.585304823582218,1.019,0.9933333333333333,0.10447392612695694,0.2796245813369751,Indo-European,Latn,-1.7609878105613017,0.1921463354525086,0.08716425619834708,0.00022018904856278119
salamandra-7b,afr_Latn,0.31333333333333335,Latn,Indo-European,9.04883387717687,1.1984,0.88,0.039907511323690414,0.17480291426181793,Indo-European,Latn,-2.38343718962314,0.02793026795016873,0.21330312239464258,1.3088031539317757e-05
salamandra-7b,fra_Latn,0.38333333333333336,Latn,Indo-European,11.504243358607456,1.0887,0.9666666666666667,0.024398110806941986,0.22489021718502045,Indo-European,Latn,-1.5314763709643884,0.16584747344268735,0.06556165540540541,0.000252578879443789
salamandra-7b,por_Latn,0.3933333333333333,Latn,Indo-European,11.136535917638877,0.9898,0.9933333333333333,0.07865773141384125,0.2785213589668274,Indo-European,Latn,-1.442806571383233,0.3495556729492273,0.0591721690964525,0.000589746719720158
salamandra-7b,als_Latn,0.25333333333333335,Latn,Indo-European,9.562161153905935,1.6762,0.3,-0.09784490615129471,0.015395018272101879,Indo-European,Latn,-4.304065093204169,-1.9903402706826858,6.587837837837826,-3.0211886013802395e-05
salamandra-7b,mar_Deva,0.26,Deva,Indo-European,9.291197362643686,11.2092,0.043333333333333335,-0.07094522565603256,-0.03139566630125046,Indo-European,Deva,-4.304065093204169,-0.7472509667998959,6.587837837837826,-1.1342714286906223e-05
salamandra-7b,dan_Latn,0.36333333333333334,Latn,Indo-European,10.360245901721395,1.0255,0.99,0.11173785477876663,0.28861960768699646,Indo-European,Latn,-1.7259129034304685,0.29230276247199094,0.08330653635029618,0.0003504554622075566
salamandra-7b,ron_Latn,0.35,Latn,Indo-European,10.598220789235436,1.0331,0.9833333333333333,0.05828307569026947,0.2501009702682495,Indo-European,Latn,-1.8718021769015918,0.07908943205381957,0.10096153846153849,7.825868600930865e-05
salamandra-7b,urd_Arab,0.23666666666666666,Arab,Indo-European,9.431854501264098,7.0461,0.12333333333333334,-0.05880996212363243,-0.017537688836455345,Indo-European,Arab,-4.304065093204169,-1.2099529968658147,6.587837837837826,-1.8366187207497388e-05
salamandra-7b,ben_Beng,0.28,Beng,Indo-European,9.981044874347496,11.3257,0.04666666666666667,-0.06469067186117172,-0.029135609045624733,Indo-European,other,-3.178053830347945,-0.16645607645325455,0.8101851851851838,-2.054290013450759e-05
salamandra-7b,deu_Latn,0.3933333333333333,Latn,Indo-European,11.552705133249123,0.9779,0.99,0.08485611528158188,0.26840007305145264,Indo-European,Latn,-1.442806571383233,0.22922206835161307,0.0591721690964525,0.0003867279903029881
salamandra-7b,hye_Armn,0.32,Armn,Indo-European,9.379338026785135,7.6473,0.01,-0.09348519146442413,-0.05418950319290161,Indo-European,other,-2.2735975561207935,0.5308943736877656,0.18007202881152456,0.00029465970783709315
salamandra-7b,ell_Grek,0.33666666666666667,Grek,Indo-European,10.634956550916772,1.0844,0.97,0.04187200218439102,0.2442418932914734,Indo-European,other,-2.03520828670301,-0.26683016993006925,0.12669672326127676,-0.0002104393260790268
salamandra-7b,guj_Gujr,0.2966666666666667,Gujr,Indo-European,9.053743034427566,11.1886,0.03333333333333333,-0.07047446072101593,-0.031567517668008804,Indo-European,other,-2.7128008038608074,0.5500505906470328,0.3631577038398295,0.00015142158992301666
salamandra-7b,pan_Guru,0.2866666666666667,Guru,Indo-European,8.861860543889303,10.8518,0.02666666666666667,-0.06700449436903,-0.030560029670596123,Indo-European,other,-2.9680807422234805,0.31495643945149165,0.5604580211632034,5.618623364565141e-05
salamandra-7b,spa_Latn,0.38666666666666666,Latn,Indo-European,11.572692346038526,0.9846,0.99,0.07796502113342285,0.2792394459247589,Indo-European,Latn,-1.501363690904678,0.16563556012612324,0.06328725137728576,0.000261307371011591
salamandra-7b,eng_Latn,0.4,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,-1.3862943611198904,0.02995547785700836,0.05555555555555554,5.382297878770332e-05
salamandra-7b,pbt_Arab,0.27,Arab,Indo-European,8.559915920992061,7.1641,0.006666666666666667,-0.09101970493793488,-0.042301926761865616,Indo-European,Arab,-3.5973122605884447,-0.241485697600754,1.7337328767123257,-1.3927853181497103e-05
salamandra-7b,nld_Latn,0.33,Latn,Indo-European,10.903264809073452,0.9794,0.9933333333333333,0.08965615183115005,0.2686707675457001,Indo-European,Latn,-2.12525107771113,-0.2671997180861383,0.14429804104477606,-0.0001850438663453319
salamandra-7b,pes_Arab,0.26666666666666666,Arab,Indo-European,10.662263375070816,6.877,0.25333333333333335,-0.0435565710067749,0.0031005316413939,Indo-European,Arab,-3.7841896339182615,-1.0596545974982803,2.4545454545454564,-4.3169354473026736e-05
salamandra-7b,sin_Sinh,0.29,Sinh,Indo-European,8.94462532284678,10.873,,,,Indo-European,other,-2.876385515921425,0.3851507341029743,0.478653169014085,8.044870698802612e-05
salamandra-7b,cat_Latn,0.37,Latn,Indo-European,10.097961053275002,1.046,0.9933333333333333,0.07209455221891403,0.2612573206424713,Indo-European,Latn,-1.6582280766035322,0.4371667324200388,0.07647156084656088,0.0005709257165350768
salamandra-7b,isl_Latn,0.29333333333333333,Latn,Indo-European,9.371177412080815,1.681,0.53,-0.04626336321234703,0.0632893443107605,Indo-European,Latn,-2.7916369172104756,-0.4227581001525733,0.4144802947415429,-0.00010197255042898362
