model,flores_code,acc,script,macro_family,log_tokens,fertility,mexa,aar10,margin_mean,macro_family_g,script_g,y
SmolLM2-1.7B,jpn_Jpan,0.31666666666666665,Jpan,Japonic,11.032916144087627,7.574,0.27,-0.035697732120752335,0.019743090495467186,other,other,-2.3272777055844176
SmolLM2-1.7B,kir_Cyrl,0.27666666666666667,Cyrl,Turkic,8.70022124395045,3.9591,0.023333333333333334,-0.10394201427698135,-0.04687492921948433,Turkic,Cyrl,-3.3004558118606235
SmolLM2-1.7B,mar_Deva,0.2833333333333333,Deva,Indo-European,9.291197362643686,5.1509,0.023333333333333334,-0.08816377818584442,-0.03533488139510155,Indo-European,Deva,-3.0680529351336174
SmolLM2-1.7B,nso_Latn,0.25666666666666665,Latn,Atlantic-Congo,,1.7841,0.05333333333333334,-0.13755108416080475,-0.046864356845617294,Atlantic-Congo,Latn,-4.304065093204169
SmolLM2-1.7B,snd_Arab,0.25333333333333335,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-4.304065093204169
SmolLM2-1.7B,tam_Taml,0.2966666666666667,Taml,Dravidian,9.641283555217916,7.6241,0.013333333333333334,-0.0884682908654213,-0.04910242557525635,Dravidian,other,-2.7128008038608074
SmolLM2-1.7B,ukr_Cyrl,0.27,Cyrl,Balto-Slavic,10.582360317494818,3.6423,0.37666666666666665,-0.026107462123036385,0.03393963351845741,Balto-Slavic,Cyrl,-3.5973122605884447
SmolLM2-1.7B,zho_Hans,0.3433333333333333,Hans,Sino-Tibetan,11.356131798505956,6.9495,0.6666666666666666,-0.012457681819796562,0.06320067495107651,Sino-Tibetan,other,-1.9509992185627847
SmolLM2-1.7B,amh_Ethi,0.27,Ethi,Afro-Asiatic,8.5541337799261,10.9377,0.01,-0.07975497841835022,-0.04461989179253578,Afro-Asiatic,other,-3.5973122605884447
SmolLM2-1.7B,bam_Latn,0.28,Latn,Mande,,,,,,other,Latn,-3.178053830347945
SmolLM2-1.7B,dan_Latn,0.3,Latn,Indo-European,10.360245901721395,1.724,0.6566666666666666,-0.009977076202630997,0.09088071435689926,Indo-European,Latn,-2.639057329615259
SmolLM2-1.7B,gaz_Latn,0.29333333333333333,Latn,Afro-Asiatic,,1.9275,0.02,-0.1555214524269104,-0.07207898795604706,Afro-Asiatic,Latn,-2.7916369172104756
SmolLM2-1.7B,hun_Latn,0.29333333333333333,Latn,Uralic,10.637669631397417,2.2792,0.07666666666666666,-0.06157214567065239,0.0015970991225913167,Uralic,Latn,-2.7916369172104756
SmolLM2-1.7B,kac_Latn,0.27666666666666667,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-3.3004558118606235
SmolLM2-1.7B,kor_Hang,0.30333333333333334,Hang,Koreanic,10.39384619552899,9.2384,0.13,-0.04400112107396126,-0.00343077233992517,other,other,-2.56974552972503
SmolLM2-1.7B,mkd_Cyrl,0.33666666666666667,Cyrl,Balto-Slavic,9.301746425904852,3.3697,0.14,-0.04196544364094734,0.019865278154611588,Balto-Slavic,Cyrl,-2.03520828670301
SmolLM2-1.7B,nya_Latn,0.27666666666666667,Latn,Afro-Asiatic,,1.8588,0.06333333333333334,-0.11628727614879608,-0.032766442745923996,Afro-Asiatic,Latn,-3.3004558118606235
SmolLM2-1.7B,ron_Latn,0.3,Latn,Indo-European,10.598220789235436,1.935,0.47,-0.028488148003816605,0.05489659681916237,Indo-European,Latn,-2.639057329615259
SmolLM2-1.7B,som_Latn,0.30333333333333334,Latn,Afro-Asiatic,3.781970673912552,1.8966,0.06,-0.1259121149778366,-0.03683948889374733,Afro-Asiatic,Latn,-2.56974552972503
SmolLM2-1.7B,tel_Telu,0.23666666666666666,Telu,Dravidian,9.195061276656201,12.2036,0.006666666666666667,-0.09420488029718399,-0.05614415556192398,Dravidian,other,-4.304065093204169
SmolLM2-1.7B,urd_Arab,0.27666666666666667,Arab,Indo-European,9.431854501264098,5.3802,0.02,-0.07649042457342148,-0.03213217109441757,Indo-European,Arab,-3.3004558118606235
SmolLM2-1.7B,zho_Hant,0.3333333333333333,Hant,Sino-Tibetan,11.356131798505956,6.9495,,,,Sino-Tibetan,other,-2.079441541679836
SmolLM2-1.7B,apc_Arab,0.29,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.876385515921425
SmolLM2-1.7B,ben_Beng,0.25,Beng,Indo-European,9.981044874347496,8.3417,0.013333333333333334,-0.07369758188724518,-0.03281068429350853,Indo-European,other,-4.304065093204169
SmolLM2-1.7B,deu_Latn,0.31,Latn,Indo-European,11.552705133249123,1.705,0.7766666666666666,0.0024418910034000874,0.09525442868471146,Indo-European,Latn,-2.4423470353692043
SmolLM2-1.7B,grn_Latn,0.26666666666666666,Latn,Tupian,4.10407720615511,,,,,other,Latn,-3.7841896339182615
SmolLM2-1.7B,hye_Armn,0.31,Armn,Indo-European,9.379338026785135,8.1973,0.006666666666666667,-0.08213865756988525,-0.04503313824534416,Indo-European,other,-2.4423470353692043
SmolLM2-1.7B,kan_Knda,0.21,Knda,Dravidian,9.094221311622814,12.2679,0.01,-0.0926341563463211,-0.05156324431300163,Dravidian,other,-4.304065093204169
SmolLM2-1.7B,lao_Laoo,0.25,Laoo,Tai-Kadai,8.225972821174405,11.7937,0.013333333333333334,-0.07630455493927002,-0.03875725343823433,Tai-Kadai,other,-4.304065093204169
SmolLM2-1.7B,mlt_Latn,0.26666666666666666,Latn,Afro-Asiatic,,2.2388,0.056666666666666664,-0.10895659029483795,-0.019289033487439156,Afro-Asiatic,Latn,-3.7841896339182615
SmolLM2-1.7B,ory_Orya,0.23666666666666666,Orya,Indo-European,8.00140143263562,,,,,Indo-European,other,-4.304065093204169
SmolLM2-1.7B,rus_Cyrl,0.31,Cyrl,Balto-Slavic,11.867586387163913,3.463,0.45666666666666667,-0.03882020711898804,0.03404192253947258,Balto-Slavic,Cyrl,-2.4423470353692043
SmolLM2-1.7B,sot_Latn,0.2866666666666667,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.9680807422234805
SmolLM2-1.7B,tgk_Cyrl,0.2833333333333333,Cyrl,Indo-European,,,,,,Indo-European,Cyrl,-3.0680529351336174
SmolLM2-1.7B,urd_Latn,0.27666666666666667,,,,,,,,other,other,-3.3004558118606235
SmolLM2-1.7B,zsm_Latn,0.31333333333333335,Latn,Austronesian,7.287263587861631,1.6711,0.72,0.002747915219515562,0.08995254337787628,Austronesian,Latn,-2.38343718962314
SmolLM2-1.7B,arb_Arab,0.3,Arab,Afro-Asiatic,10.841073612355865,4.3379,0.11666666666666667,-0.06418962776660919,-0.007195768412202597,Afro-Asiatic,Arab,-2.639057329615259
SmolLM2-1.7B,ben_Latn,0.30666666666666664,,,,,,,,other,other,-2.5043247356451026
SmolLM2-1.7B,ell_Grek,0.29,Grek,Indo-European,10.634956550916772,3.706,0.07,-0.05104602873325348,0.0037458189763128757,Indo-European,other,-2.876385515921425
SmolLM2-1.7B,guj_Gujr,0.25333333333333335,Gujr,Indo-European,9.053743034427566,11.9871,0.01,-0.09119895845651627,-0.048511505126953125,Indo-European,other,-4.304065093204169
SmolLM2-1.7B,ibo_Latn,0.26666666666666666,Latn,Atlantic-Congo,,2.7125,0.04,-0.10930878669023514,-0.042264461517333984,Atlantic-Congo,Latn,-3.7841896339182615
SmolLM2-1.7B,kat_Geor,0.27666666666666667,Geor,kartvelian,9.417907523376437,8.148,0.006666666666666667,-0.0857628807425499,-0.04891449585556984,other,other,-3.3004558118606235
SmolLM2-1.7B,lin_Latn,0.2633333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-4.011868340397864
SmolLM2-1.7B,mri_Latn,0.30333333333333334,Latn,Austronesian,,2.0449,0.043333333333333335,-0.08184608817100525,-0.016592038795351982,Austronesian,Latn,-2.56974552972503
SmolLM2-1.7B,pan_Guru,0.27,Guru,Indo-European,8.861860543889303,7.9751,0.006666666666666667,-0.09198026359081268,-0.04825248941779137,Indo-European,other,-3.5973122605884447
SmolLM2-1.7B,shn_Mymr,0.26,Mymr,Tai-Kadai,,,,,,Tai-Kadai,other,-4.304065093204169
SmolLM2-1.7B,spa_Latn,0.3233333333333333,Latn,Indo-European,11.572692346038526,1.5328,0.95,0.03442950174212456,0.14951130747795105,Indo-European,Latn,-2.222163525683472
SmolLM2-1.7B,tgl_Latn,0.26,Latn,Austronesian,8.383970492667663,,,,,Austronesian,Latn,-4.304065093204169
SmolLM2-1.7B,uzn_Latn,0.2866666666666667,Latn,Turkic,7.876511046298704,1.9031,0.03333333333333333,-0.11436737328767776,-0.03480871766805649,Turkic,Latn,-2.9680807422234805
SmolLM2-1.7B,zul_Latn,0.25666666666666665,Latn,Atlantic-Congo,,1.939,0.03333333333333333,-0.16117531061172485,-0.052491940557956696,Atlantic-Congo,Latn,-4.304065093204169
SmolLM2-1.7B,arb_Latn,0.25333333333333335,Latn,Afro-Asiatic,10.841073612355865,4.3379,,,,Afro-Asiatic,Latn,-4.304065093204169
SmolLM2-1.7B,bod_Tibt,0.26666666666666666,Tibt,Sino-Tibetan,,10.1883,0.0033333333333333335,-0.11094243824481964,-0.06842830777168274,Sino-Tibetan,other,-3.7841896339182615
SmolLM2-1.7B,eng_Latn,0.47333333333333333,Latn,Indo-European,12.454382979077453,1.0,,,,Indo-European,Latn,-0.857902413636001
SmolLM2-1.7B,hat_Latn,0.2633333333333333,Latn,Atlantic-Congo,4.418019405728941,,,,,Atlantic-Congo,Latn,-4.011868340397864
SmolLM2-1.7B,ilo_Latn,0.25666666666666665,Latn,Austronesian,,,,,,Austronesian,Latn,-4.304065093204169
SmolLM2-1.7B,kaz_Cyrl,0.29333333333333333,Cyrl,Turkic,9.447543326977344,4.0549,0.01,-0.10362828522920609,-0.04689152538776398,Turkic,Cyrl,-2.7916369172104756
SmolLM2-1.7B,lit_Latn,0.3,Latn,Balto-Slavic,10.153726802927073,2.2922,0.056666666666666664,-0.0876900926232338,-0.008342457003891468,Balto-Slavic,Latn,-2.639057329615259
SmolLM2-1.7B,mya_Mymr,0.26,Mymr,Sino-Tibetan,8.94576714414124,12.6398,0.0033333333333333335,-0.09882350265979767,-0.06542685627937317,Sino-Tibetan,other,-4.304065093204169
SmolLM2-1.7B,pbt_Arab,0.27,Arab,Indo-European,8.559915920992061,5.0026,0.013333333333333334,-0.10969174653291702,-0.057262104004621506,Indo-European,Arab,-3.5973122605884447
SmolLM2-1.7B,sin_Latn,0.25333333333333335,,,,,,,,other,other,-4.304065093204169
SmolLM2-1.7B,srp_Cyrl,0.27,Cyrl,Balto-Slavic,9.664593347362308,3.6305,0.15,-0.04545445367693901,0.01627214625477791,Balto-Slavic,Cyrl,-3.5973122605884447
SmolLM2-1.7B,tha_Thai,0.27666666666666667,Thai,Tai-Kadai,10.196379987855126,7.6953,0.02666666666666667,-0.06438726931810379,-0.024129729717969894,Tai-Kadai,other,-3.3004558118606235
SmolLM2-1.7B,vie_Latn,0.2866666666666667,Latn,Austroasiatic,10.743353922054286,3.3841,0.10666666666666667,-0.0588926263153553,0.004591328091919422,other,Latn,-2.9680807422234805
SmolLM2-1.7B,ars_Arab,0.31666666666666665,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.3272777055844176
SmolLM2-1.7B,bul_Cyrl,0.29333333333333333,Cyrl,Balto-Slavic,10.360175858097726,3.3847,0.22,-0.03506370633840561,0.028081340715289116,Balto-Slavic,Cyrl,-2.7916369172104756
SmolLM2-1.7B,est_Latn,0.31333333333333335,Latn,Uralic,9.944761723531126,1.961,0.08,-0.0974799171090126,-0.01309230923652649,Uralic,Latn,-2.38343718962314
SmolLM2-1.7B,hau_Latn,0.25333333333333335,Latn,Afro-Asiatic,,1.9038,0.04666666666666667,-0.12663203477859497,-0.03759254515171051,Afro-Asiatic,Latn,-4.304065093204169
SmolLM2-1.7B,ind_Latn,0.30333333333333334,Latn,Austronesian,10.081454105942349,1.6717,0.7566666666666667,0.0003687948046717793,0.09010740369558334,Austronesian,Latn,-2.56974552972503
SmolLM2-1.7B,kea_Latn,0.2733333333333333,Latn,Portuguese Creole,,,,,,other,Latn,-3.4385849137337767
SmolLM2-1.7B,lug_Latn,0.29333333333333333,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.7916369172104756
SmolLM2-1.7B,nld_Latn,0.35333333333333333,Latn,Indo-European,10.903264809073452,1.6266,0.6233333333333333,-0.00680163037031889,0.08828224986791611,Indo-European,Latn,-1.833870954578182
SmolLM2-1.7B,pes_Arab,0.28,Arab,Indo-European,10.662263375070816,4.551,0.06,-0.06006225198507309,-0.011247538030147552,Indo-European,Arab,-3.178053830347945
SmolLM2-1.7B,sin_Sinh,0.2633333333333333,Sinh,Indo-European,8.94462532284678,11.6228,,,,Indo-European,other,-4.011868340397864
SmolLM2-1.7B,ssw_Latn,0.26666666666666666,Latn,Atlantic-Congo,,1.9332,0.03333333333333333,-0.1260034292936325,-0.04491967335343361,Atlantic-Congo,Latn,-3.7841896339182615
SmolLM2-1.7B,tir_Ethi,0.2866666666666667,Ethi,Afro-Asiatic,,10.3708,0.006666666666666667,-0.08159111440181732,-0.044355664402246475,Afro-Asiatic,other,-2.9680807422234805
SmolLM2-1.7B,war_Latn,0.2833333333333333,Latn,Austronesian,,,,,,Austronesian,Latn,-3.0680529351336174
SmolLM2-1.7B,ary_Arab,0.29333333333333333,,,,,,,,other,other,-2.7916369172104756
SmolLM2-1.7B,cat_Latn,0.30333333333333334,Latn,Indo-European,10.097961053275002,1.561,0.6,-0.029972346499562263,0.07293408364057541,Indo-European,Latn,-2.56974552972503
SmolLM2-1.7B,eus_Latn,0.25333333333333335,Latn,isolate,9.101082328203272,1.8232,0.056666666666666664,-0.1360582560300827,-0.04014371335506439,other,Latn,-4.304065093204169
SmolLM2-1.7B,heb_Hebr,0.3,Hebr,Afro-Asiatic,9.693476506485494,4.7508,0.056666666666666664,-0.05502013489603996,-0.004596889950335026,Afro-Asiatic,other,-2.639057329615259
SmolLM2-1.7B,isl_Latn,0.27666666666666667,Latn,Indo-European,9.371177412080815,2.2748,0.10666666666666667,-0.07102266699075699,0.013310167007148266,Indo-European,Latn,-3.3004558118606235
SmolLM2-1.7B,khk_Cyrl,0.26,Cyrl,Mongolic-Khitan,9.267328434893145,4.4845,0.01,-0.10456213355064392,-0.053541433066129684,other,Cyrl,-4.304065093204169
SmolLM2-1.7B,luo_Latn,0.29,Latn,Nilotic,,,,,,other,Latn,-2.876385515921425
SmolLM2-1.7B,nob_Latn,0.2866666666666667,Latn,Indo-European,10.265445888776227,1.7384,0.6,-0.028202803805470467,0.07941771298646927,Indo-European,Latn,-2.9680807422234805
SmolLM2-1.7B,plt_Latn,0.2633333333333333,Latn,Austronesian,8.15437957359287,1.865,0.03666666666666667,-0.1227475181221962,-0.04052823781967163,Austronesian,Latn,-4.011868340397864
SmolLM2-1.7B,slk_Latn,0.2833333333333333,Latn,Balto-Slavic,10.215972316299656,2.2127,0.27,-0.04375379532575607,0.037674810737371445,Balto-Slavic,Latn,-3.0680529351336174
SmolLM2-1.7B,sun_Latn,0.27,Latn,Austronesian,6.11676045067112,,,,,Austronesian,Latn,-3.5973122605884447
SmolLM2-1.7B,tsn_Latn,0.27,Latn,Atlantic-Congo,,1.7812,0.043333333333333335,-0.1138177439570427,-0.042062610387802124,Atlantic-Congo,Latn,-3.5973122605884447
SmolLM2-1.7B,wol_Latn,0.30333333333333334,Latn,Atlantic-Congo,,1.9477,0.043333333333333335,-0.16567233204841614,-0.06672216951847076,Atlantic-Congo,Latn,-2.56974552972503
Falcon3-7B-Base,acm_Arab,0.31333333333333335,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.38343718962314
Falcon3-7B-Base,arz_Arab,0.30666666666666664,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.5043247356451026
Falcon3-7B-Base,ceb_Latn,0.3,Latn,Austronesian,,,,,,Austronesian,Latn,-2.639057329615259
Falcon3-7B-Base,fin_Latn,0.31,Latn,Uralic,10.461273505456898,1.8271,0.24333333333333335,-0.07684404402971268,0.020292969420552254,Uralic,Latn,-2.4423470353692043
Falcon3-7B-Base,hin_Deva,0.37,Deva,Indo-European,10.225085947081105,4.546,0.20666666666666667,-0.055911798030138016,-0.0011072313645854592,Indo-European,Deva,-1.6582280766035322
Falcon3-7B-Base,ita_Latn,0.58,Latn,Indo-European,11.218657350111846,1.2913,0.97,0.04878542572259903,0.1799490749835968,Indo-European,Latn,-0.24116205681688824
Falcon3-7B-Base,khm_Khmr,0.29333333333333333,Khmr,Austroasiatic,8.873125289337338,9.3076,0.006666666666666667,-0.12147621810436249,-0.0788385421037674,other,other,-2.7916369172104756
Falcon3-7B-Base,lvs_Latn,0.30333333333333334,Latn,Balto-Slavic,9.894602930159628,2.2543,0.07333333333333333,-0.09793448448181152,-0.00899046566337347,Balto-Slavic,Latn,-2.56974552972503
Falcon3-7B-Base,npi_Deva,0.29333333333333333,Deva,Indo-European,9.314204818644845,4.8086,0.03666666666666667,-0.06827075034379959,-0.014588160440325737,Indo-European,Deva,-2.7916369172104756
Falcon3-7B-Base,pol_Latn,0.39666666666666667,Latn,Balto-Slavic,11.069183544489329,2.2352,0.49666666666666665,-0.029759835451841354,0.057239875197410583,Balto-Slavic,Latn,-1.4143073973475646
Falcon3-7B-Base,slv_Latn,0.3333333333333333,Latn,Balto-Slavic,9.903501694149961,1.8414,0.42,-0.05233176052570343,0.04741823673248291,Balto-Slavic,Latn,-2.079441541679836
Falcon3-7B-Base,swe_Latn,0.4166666666666667,Latn,Indo-European,10.585304823582218,1.6779,0.7166666666666667,-0.029879862442612648,0.0970616266131401,Indo-European,Latn,-1.2527629684953678
Falcon3-7B-Base,tso_Latn,0.2866666666666667,Latn,Afro-Asiatic,,,,,,Afro-Asiatic,Latn,-2.9680807422234805
Falcon3-7B-Base,xho_Latn,0.22666666666666666,Latn,Atlantic-Congo,,1.8573,0.03333333333333333,-0.14865417778491974,-0.04542798921465874,Atlantic-Congo,Latn,-4.304065093204169
Falcon3-7B-Base,afr_Latn,0.35,Latn,Indo-European,9.04883387717687,1.6107,0.5233333333333333,-0.06147933006286621,0.07262401282787323,Indo-European,Latn,-1.8718021769015918
Falcon3-7B-Base,asm_Beng,0.29,Beng,Indo-European,7.923181284977745,,,,,Indo-European,other,-2.876385515921425
Falcon3-7B-Base,ces_Latn,0.38,Latn,Balto-Slavic,10.755192300065602,2.2327,0.49666666666666665,-0.03369263932108879,0.06159381940960884,Balto-Slavic,Latn,-1.5621850275835547
Falcon3-7B-Base,fra_Latn,0.7333333333333333,Latn,Indo-European,11.504243358607456,1.1582,0.9566666666666667,0.01622917875647545,0.18922945857048035,Indo-European,Latn,0.5947071077466926
Falcon3-7B-Base,hin_Latn,0.34,,,,,,,,other,other,-1.9924301646902058
Falcon3-7B-Base,jav_Latn,0.2633333333333333,Latn,Austronesian,,,,,,Austronesian,Latn,-4.011868340397864
Falcon3-7B-Base,kin_Latn,0.24333333333333335,Latn,Atlantic-Congo,,1.7943,0.023333333333333334,-0.14594075083732605,-0.04595731943845749,Atlantic-Congo,Latn,-4.304065093204169
Falcon3-7B-Base,mal_Mlym,0.27666666666666667,Mlym,Dravidian,9.322334431411548,8.7818,0.0033333333333333335,-0.08760097622871399,-0.04854385927319527,Dravidian,other,-3.3004558118606235
Falcon3-7B-Base,npi_Latn,0.29333333333333333,,,,,,,,other,other,-2.7916369172104756
Falcon3-7B-Base,por_Latn,0.7166666666666667,Latn,Indo-European,11.136535917638877,1.1616,0.99,0.0675881877541542,0.2324129045009613,Indo-European,Latn,0.4989911661189879
Falcon3-7B-Base,sna_Latn,0.30333333333333334,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-2.56974552972503
Falcon3-7B-Base,swh_Latn,0.25333333333333335,Latn,Atlantic-Congo,7.487255902011655,1.7245,0.07333333333333333,-0.11032906919717789,-0.007676515728235245,Atlantic-Congo,Latn,-4.304065093204169
Falcon3-7B-Base,tur_Latn,0.33666666666666667,Latn,Turkic,10.808162253319553,2.0344,0.36666666666666664,-0.03700794279575348,0.03864904120564461,Turkic,Latn,-2.03520828670301
Falcon3-7B-Base,yor_Latn,0.25333333333333335,Latn,Atlantic-Congo,4.632892380992985,3.3154,0.013333333333333334,-0.14955992996692657,-0.08588242530822754,Atlantic-Congo,Latn,-4.304065093204169
Falcon3-7B-Base,als_Latn,0.31,Latn,Indo-European,9.562161153905935,2.0329,0.19333333333333333,-0.09672985970973969,0.003793539945036173,Indo-European,Latn,-2.4423470353692043
Falcon3-7B-Base,azj_Latn,0.26,Latn,Turkic,9.545721659518483,2.4599,0.06,-0.08370058238506317,-0.006547951605170965,Turkic,Latn,-4.304065093204169
Falcon3-7B-Base,ckb_Arab,0.28,Arab,Indo-European,8.481429599472412,,,,,Indo-European,Arab,-3.178053830347945
Falcon3-7B-Base,fuv_Latn,0.27,Latn,Atlantic-Congo,,,,,,Atlantic-Congo,Latn,-3.5973122605884447
Falcon3-7B-Base,hrv_Latn,0.38666666666666666,Latn,Balto-Slavic,7.610626216540094,1.845,0.49,-0.0402001291513443,0.06390843540430069,Balto-Slavic,Latn,-1.501363690904678
Falcon3-7B-Base,jpn_Jpan,0.39666666666666667,Jpan,Japonic,11.032916144087627,6.0826,0.48,-0.031518373638391495,0.035749148577451706,other,other,-1.4143073973475646
Falcon3-7B-Base,kir_Cyrl,0.32666666666666666,Cyrl,Turkic,8.70022124395045,4.2624,0.016666666666666666,-0.10156113654375076,-0.04161903262138367,Turkic,Cyrl,-2.172773481472055
Falcon3-7B-Base,mar_Deva,0.2833333333333333,Deva,Indo-European,9.291197362643686,4.9844,0.043333333333333335,-0.0677790492773056,-0.019644422456622124,Indo-European,Deva,-3.0680529351336174
Falcon3-7B-Base,nso_Latn,0.26,Latn,Atlantic-Congo,,1.7086,0.056666666666666664,-0.14740435779094696,-0.043092601001262665,Atlantic-Congo,Latn,-4.304065093204169
Falcon3-7B-Base,snd_Arab,0.28,Arab,Indo-European,8.168753912613957,,,,,Indo-European,Arab,-3.178053830347945
Falcon3-7B-Base,tam_Taml,0.31333333333333335,Taml,Dravidian,9.641283555217916,6.8074,0.006666666666666667,-0.08646485954523087,-0.044218506664037704,Dravidian,other,-2.38343718962314
Falcon3-7B-Base,ukr_Cyrl,0.3466666666666667,Cyrl,Balto-Slavic,10.582360317494818,4.2166,0.39666666666666667,-0.04036049172282219,0.03319719061255455,Balto-Slavic,Cyrl,-1.9108188292440431
Falcon3-7B-Base,zho_Hans,0.64,Hans,Sino-Tibetan,11.356131798505956,5.2566,0.8133333333333334,-0.019744493067264557,0.09580755978822708,Sino-Tibetan,other,0.08004270767353656
Falcon3-7B-Base,amh_Ethi,0.27666666666666667,Ethi,Afro-Asiatic,8.5541337799261,8.7125,0.006666666666666667,-0.11865401268005371,-0.06979571282863617,Afro-Asiatic,other,-3.3004558118606235
Falcon3-7B-Base,bam_Latn,0.24,Latn,Mande,,,,,,other,Latn,-4.304065093204169
Falcon3-7B-Base,dan_Latn,0.3933333333333333,Latn,Indo-European,10.360245901721395,1.6146,0.72,-0.018202828243374825,0.09667511284351349,Indo-European,Latn,-1.442806571383233
Falcon3-7B-Base,gaz_Latn,0.22,Latn,Afro-Asiatic,,1.7896,0.02666666666666667,-0.15789537131786346,-0.0677882581949234,Afro-Asiatic,Latn,-4.304065093204169
Falcon3-7B-Base,hun_Latn,0.33666666666666667,Latn,Uralic,10.637669631397417,2.0912,0.14666666666666667,-0.08434709161520004,0.0102420374751091,Uralic,Latn,-2.03520828670301
Falcon3-7B-Base,kac_Latn,0.2833333333333333,Latn,Sino-Tibetan,,,,,,Sino-Tibetan,Latn,-3.0680529351336174
Falcon3-7B-Base,kor_Hang,0.39,Hang,Koreanic,10.39384619552899,7.2379,0.25333333333333335,-0.0528903566300869,0.00735044339671731,other,other,-1.4718165345580525
Falcon3-7B-Base,mkd_Cyrl,0.33,Cyrl,Balto-Slavic,9.301746425904852,4.0121,0.25,-0.06814190745353699,0.013542710803449154,Balto-Slavic,Cyrl,-2.12525107771113
Falcon3-7B-Base,nya_Latn,0.23,Latn,Afro-Asiatic,,1.7528,0.043333333333333335,-0.13730557262897491,-0.03625483065843582,Afro-Asiatic,Latn,-4.304065093204169
Falcon3-7B-Base,ron_Latn,0.41333333333333333,Latn,Indo-European,10.598220789235436,1.7222,0.6766666666666666,-0.03085564821958542,0.09077781438827515,Indo-European,Latn,-1.2786636969275254
Falcon3-7B-Base,som_Latn,0.24,Latn,Afro-Asiatic,3.781970673912552,1.7572,0.04,-0.13618023693561554,-0.04448549821972847,Afro-Asiatic,Latn,-4.304065093204169
Falcon3-7B-Base,tel_Telu,0.26666666666666666,Telu,Dravidian,9.195061276656201,8.0251,0.006666666666666667,-0.08058404922485352,-0.03785349428653717,Dravidian,other,-3.7841896339182615
Falcon3-7B-Base,urd_Arab,0.36,Arab,Indo-European,9.431854501264098,4.4813,0.08,-0.06890448927879333,-0.018714390695095062,Indo-European,Arab,-1.7609878105613017
Falcon3-7B-Base,zho_Hant,0.52,Hant,Sino-Tibetan,11.356131798505956,5.2566,,,,Sino-Tibetan,other,-0.5753641449035617
Falcon3-7B-Base,apc_Arab,0.29,Arab,Afro-Asiatic,,,,,,Afro-Asiatic,Arab,-2.876385515921425
Falcon3-7B-Base,ben_Beng,0.32666666666666666,Beng,Indo-European,9.981044874347496,6.6116,0.023333333333333334,-0.07674381136894226,-0.02967405878007412,Indo-European,other,-2.172773481472055
Falcon3-7B-Base,deu_Latn,0.44333333333333336,Latn,Indo-European,11.552705133249123,1.5468,0.9,0.01765361987054348,0.13682016730308533,Indo-European,Latn,-1.0575508018703355
